epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,960.727,1.4516,0.60591,0.91202,0.87763,0.84643,0.84657,0.31462,2.15366,0.73547,1.0222,0.0004292,0.0004292,0.0004292
121,968.577,1.46867,0.60971,0.90956,0.87729,0.83929,0.83791,0.3096,2.15325,0.73389,1.02151,0.000416,0.000416,0.000416
122,976.535,1.4381,0.5979,0.90414,0.87327,0.83929,0.84239,0.30449,2.16586,0.7372,1.02297,0.0004028,0.0004028,0.0004028
123,984.461,1.46247,0.60939,0.9081,0.88524,0.82647,0.84712,0.30726,2.13206,0.72907,1.0166,0.0003896,0.0003896,0.0003896
124,992.328,1.45061,0.60215,0.91245,0.88226,0.82143,0.83828,0.30266,2.15194,0.7332,1.02755,0.0003764,0.0003764,0.0003764
125,1000.07,1.43709,0.59959,0.90544,0.87876,0.82857,0.84545,0.30608,2.15302,0.72958,1.02577,0.0003632,0.0003632,0.0003632
126,1007.97,1.4342,0.60402,0.89954,0.88846,0.82143,0.83814,0.30965,2.14688,0.72533,1.02258,0.00035,0.00035,0.00035
127,1015.92,1.45151,0.60378,0.91061,0.89942,0.81071,0.83555,0.30041,2.18556,0.74231,1.02424,0.0003368,0.0003368,0.0003368
128,1024.04,1.42635,0.59949,0.90637,0.8921,0.81786,0.84072,0.30018,2.19108,0.74447,1.026,0.0003236,0.0003236,0.0003236
129,1031.96,1.41039,0.58926,0.90094,0.88523,0.82644,0.83599,0.30951,2.17374,0.73273,1.0274,0.0003104,0.0003104,0.0003104
130,1040.37,1.41331,0.59259,0.90142,0.8887,0.825,0.84659,0.30943,2.16276,0.73198,1.02226,0.0002972,0.0002972,0.0002972
131,1049.03,1.41374,0.59358,0.90032,0.88524,0.83214,0.85122,0.30805,2.13043,0.72869,1.02235,0.000284,0.000284,0.000284
132,1058.09,1.38114,0.57805,0.90367,0.88606,0.82857,0.85167,0.30848,2.1541,0.73544,1.02779,0.0002708,0.0002708,0.0002708
133,1066.48,1.4196,0.59442,0.90281,0.88354,0.81284,0.84508,0.31175,2.12991,0.72307,1.02132,0.0002576,0.0002576,0.0002576
134,1075.04,1.39459,0.58388,0.89723,0.90434,0.84643,0.87943,0.31556,2.14088,0.73573,1.02222,0.0002444,0.0002444,0.0002444
135,1082.95,1.40784,0.58875,0.89377,0.91535,0.84963,0.87368,0.31216,2.11114,0.7233,1.02018,0.0002312,0.0002312,0.0002312
136,1091.6,1.38768,0.58567,0.8965,0.89678,0.825,0.85053,0.30911,2.14095,0.73777,1.02184,0.000218,0.000218,0.000218
