epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,167.118,1.08887,0.48281,1.01175,0.97807,0.99103,0.99457,0.66272,1.23153,0.51272,1.08453,0.0015644,0.0015644,0.0015644
46,171.666,1.09794,0.48819,1.01449,0.99709,1,0.995,0.66307,1.27088,0.49579,1.10183,0.0015545,0.0015545,0.0015545
47,176.243,1.11078,0.49027,1.00857,0.95646,1,0.995,0.67304,1.28415,0.49994,1.11723,0.0015446,0.0015446,0.0015446
48,181.397,1.07736,0.48448,1.00659,0.9933,1,0.995,0.6942,1.20958,0.46926,1.07323,0.0015347,0.0015347,0.0015347
49,186.429,1.08003,0.47714,1.01276,0.99308,1,0.995,0.67833,1.19211,0.46353,1.077,0.0015248,0.0015248,0.0015248
50,192.032,1.09244,0.47992,1.01284,0.99838,1,0.995,0.69702,1.24363,0.48043,1.10228,0.0015149,0.0015149,0.0015149
51,197.131,1.10427,0.48349,1.02921,0.99594,1,0.995,0.6718,1.19322,0.49443,1.07263,0.001505,0.001505,0.001505
52,202.035,1.08575,0.47913,1.00454,1,0.99785,0.995,0.68252,1.25503,0.47296,1.09241,0.0014951,0.0014951,0.0014951
53,206.693,1.05764,0.46993,1.00511,0.97539,0.97778,0.99282,0.68823,1.23229,0.49988,1.08197,0.0014852,0.0014852,0.0014852
54,210.787,1.04519,0.46609,0.99915,0.99254,1,0.995,0.63912,1.32135,0.48632,1.17712,0.0014753,0.0014753,0.0014753
55,214.901,1.08184,0.47359,1.01083,0.99871,1,0.995,0.66722,1.2891,0.47171,1.16844,0.0014654,0.0014654,0.0014654
56,219.656,1.09499,0.4737,1.00917,0.99719,1,0.995,0.67351,1.25951,0.48345,1.12649,0.0014555,0.0014555,0.0014555
57,224.235,1.07239,0.46919,1.00471,0.99115,1,0.995,0.68874,1.20584,0.44352,1.08478,0.0014456,0.0014456,0.0014456
58,228.22,1.08081,0.47105,1.01001,0.99409,1,0.995,0.69105,1.18855,0.48071,1.07687,0.0014357,0.0014357,0.0014357
59,232.222,1.0481,0.45867,0.99943,0.99741,1,0.995,0.68873,1.21583,0.45254,1.08098,0.0014258,0.0014258,0.0014258
60,236.034,1.0447,0.46147,1.00036,0.97821,0.99755,0.99457,0.69737,1.21281,0.4677,1.06952,0.0014159,0.0014159,0.0014159
61,239.829,1.04002,0.46382,1.00489,0.95734,0.99734,0.9937,0.6764,1.18107,0.50752,1.08684,0.001406,0.001406,0.001406
62,243.837,1.04508,0.46172,0.99648,0.99552,1,0.995,0.65212,1.36933,0.48443,1.20233,0.0013961,0.0013961,0.0013961
63,247.657,1.01674,0.44924,0.9851,0.99577,1,0.995,0.63917,1.33939,0.50871,1.21195,0.0013862,0.0013862,0.0013862
64,251.406,0.99629,0.44877,0.97758,0.99833,1,0.995,0.65858,1.31217,0.479,1.16542,0.0013763,0.0013763,0.0013763
65,255.491,1.00345,0.45009,0.98517,0.99857,1,0.995,0.67169,1.28424,0.49179,1.11765,0.0013664,0.0013664,0.0013664
66,259.987,1.01261,0.44946,0.98615,1,0.99993,0.995,0.66838,1.2679,0.47512,1.09258,0.0013565,0.0013565,0.0013565
67,263.888,1.01615,0.45546,0.98743,0.99748,1,0.995,0.63608,1.37276,0.49108,1.17065,0.0013466,0.0013466,0.0013466
68,267.811,1.0503,0.45239,0.99058,0.97378,1,0.995,0.65025,1.33705,0.49055,1.11993,0.0013367,0.0013367,0.0013367
69,271.386,1.03278,0.45469,1.00387,0.99213,1,0.995,0.64327,1.34807,0.46382,1.15092,0.0013268,0.0013268,0.0013268
70,275.231,1.03077,0.45136,0.99864,0.99834,1,0.995,0.65687,1.36698,0.48597,1.20937,0.0013169,0.0013169,0.0013169
71,279.389,1.00301,0.44404,0.9851,0.99851,1,0.995,0.6459,1.36581,0.46664,1.24067,0.001307,0.001307,0.001307
72,283.75,0.9857,0.45017,0.98185,0.99807,1,0.995,0.67935,1.24157,0.42,1.12299,0.0012971,0.0012971,0.0012971
73,287.213,0.98463,0.44357,0.97778,0.99782,1,0.995,0.67589,1.29342,0.4577,1.15461,0.0012872,0.0012872,0.0012872
74,291.208,0.97521,0.44447,0.98328,0.97591,1,0.98826,0.63739,1.28037,0.48523,1.17818,0.0012773,0.0012773,0.0012773
75,295.306,0.98893,0.44211,0.97449,0.97668,1,0.99457,0.66112,1.24423,0.48086,1.15592,0.0012674,0.0012674,0.0012674
76,299.258,0.9928,0.45029,0.97927,0.99657,1,0.995,0.68655,1.24532,0.45953,1.16054,0.0012575,0.0012575,0.0012575
77,302.668,0.97139,0.43174,0.98503,0.99835,1,0.995,0.66171,1.29136,0.44383,1.18961,0.0012476,0.0012476,0.0012476
78,306.37,0.96038,0.42105,0.97257,0.99278,1,0.995,0.67873,1.2893,0.45554,1.16803,0.0012377,0.0012377,0.0012377
79,310.321,0.93276,0.41973,0.96701,0.99707,1,0.995,0.65217,1.30772,0.46616,1.18526,0.0012278,0.0012278,0.0012278
80,313.988,0.93862,0.42319,0.96139,0.99841,1,0.995,0.6889,1.29018,0.45721,1.13823,0.0012179,0.0012179,0.0012179
81,317.252,0.94781,0.42516,0.96992,0.99818,1,0.995,0.67536,1.28528,0.45666,1.15992,0.001208,0.001208,0.001208
82,320.651,0.98952,0.43872,0.98381,0.95652,1,0.99415,0.69497,1.22622,0.46127,1.13078,0.0011981,0.0011981,0.0011981
83,324.146,0.93991,0.42367,0.96458,0.99702,1,0.995,0.68219,1.27557,0.45757,1.13707,0.0011882,0.0011882,0.0011882
84,327.584,0.95056,0.42328,0.9723,0.98491,0.97778,0.99415,0.658,1.27668,0.45952,1.16525,0.0011783,0.0011783,0.0011783
85,331.35,0.93144,0.42081,0.96243,0.99734,1,0.995,0.69228,1.26377,0.44105,1.14795,0.0011684,0.0011684,0.0011684
86,334.77,0.92546,0.42004,0.96154,0.99853,1,0.995,0.65769,1.35373,0.46572,1.19209,0.0011585,0.0011585,0.0011585
87,338.367,0.95315,0.4204,0.96602,0.99806,1,0.995,0.69202,1.29153,0.47163,1.16649,0.0011486,0.0011486,0.0011486
88,341.899,0.9287,0.4163,0.96679,0.99567,1,0.995,0.67382,1.28906,0.46972,1.14604,0.0011387,0.0011387,0.0011387
89,345.642,0.93191,0.41847,0.96214,0.99271,1,0.995,0.64501,1.32191,0.46082,1.16926,0.0011288,0.0011288,0.0011288
90,349.482,0.87854,0.40343,0.94667,0.99825,1,0.995,0.66883,1.29017,0.45437,1.1596,0.0011189,0.0011189,0.0011189
91,353.06,0.89866,0.41729,0.95295,0.9986,1,0.995,0.66136,1.36217,0.45428,1.20044,0.001109,0.001109,0.001109
92,356.674,0.9077,0.41266,0.94978,0.95735,0.99764,0.99415,0.62828,1.32287,0.47839,1.20063,0.0010991,0.0010991,0.0010991
93,360.297,0.91291,0.41544,0.95393,0.99736,1,0.995,0.6539,1.33867,0.45189,1.22038,0.0010892,0.0010892,0.0010892
94,364.23,0.90918,0.40969,0.95281,0.99872,1,0.995,0.67824,1.2929,0.45949,1.1812,0.0010793,0.0010793,0.0010793
95,367.64,0.89038,0.4071,0.94854,0.99858,1,0.995,0.67723,1.33702,0.47757,1.20329,0.0010694,0.0010694,0.0010694
96,371.131,0.87422,0.39737,0.94458,0.99706,1,0.995,0.66058,1.28328,0.44368,1.15742,0.0010595,0.0010595,0.0010595
97,374.879,0.87274,0.40158,0.9434,0.99827,1,0.995,0.64646,1.37864,0.45533,1.24169,0.0010496,0.0010496,0.0010496
98,378.972,0.87944,0.40013,0.93465,0.99639,1,0.995,0.68075,1.28123,0.4251,1.16111,0.0010397,0.0010397,0.0010397
99,383.071,0.89386,0.39816,0.94311,0.99686,1,0.995,0.64623,1.38812,0.46836,1.24402,0.0010298,0.0010298,0.0010298
100,387.259,0.87835,0.39453,0.93938,0.99801,1,0.995,0.63362,1.35654,0.44648,1.24492,0.0010199,0.0010199,0.0010199
101,390.859,0.86684,0.3955,0.93141,0.99727,1,0.995,0.67419,1.31336,0.45986,1.16039,0.00101,0.00101,0.00101
102,394.413,0.88055,0.40421,0.94107,0.99815,1,0.995,0.64989,1.34545,0.4573,1.21468,0.0010001,0.0010001,0.0010001
103,397.77,0.8507,0.40029,0.94256,0.9986,1,0.995,0.66855,1.27451,0.44153,1.18431,0.0009902,0.0009902,0.0009902
104,401.169,0.87221,0.40412,0.93783,0.99866,1,0.995,0.66901,1.25392,0.43847,1.1801,0.0009803,0.0009803,0.0009803
105,404.367,0.86795,0.40522,0.94713,0.99799,1,0.995,0.65467,1.31781,0.4514,1.20287,0.0009704,0.0009704,0.0009704
106,407.617,0.84436,0.39372,0.93072,0.99726,1,0.995,0.6381,1.35169,0.47685,1.24151,0.0009605,0.0009605,0.0009605
107,411.801,0.84725,0.39461,0.92908,0.99721,1,0.995,0.65914,1.32147,0.44741,1.2089,0.0009506,0.0009506,0.0009506
108,415.637,0.84112,0.38437,0.93202,0.99829,1,0.995,0.68182,1.24795,0.42249,1.13531,0.0009407,0.0009407,0.0009407
109,419.236,0.8343,0.38969,0.9324,0.99867,1,0.995,0.62162,1.33561,0.46192,1.25298,0.0009308,0.0009308,0.0009308
110,423.039,0.8415,0.38903,0.93338,0.99848,1,0.995,0.66551,1.2792,0.43042,1.20328,0.0009209,0.0009209,0.0009209
111,427.063,0.8247,0.38434,0.93129,0.9984,1,0.995,0.66318,1.31659,0.44168,1.21268,0.000911,0.000911,0.000911
112,430.848,0.84929,0.39349,0.93167,0.99797,1,0.995,0.66004,1.2985,0.44148,1.2055,0.0009011,0.0009011,0.0009011
113,434.501,0.8271,0.38466,0.91988,0.99859,1,0.995,0.65471,1.34855,0.43707,1.23457,0.0008912,0.0008912,0.0008912
114,438.415,0.79942,0.38084,0.9176,0.99823,1,0.995,0.68092,1.2153,0.4154,1.12845,0.0008813,0.0008813,0.0008813
115,441.995,0.81307,0.37966,0.92324,0.99695,1,0.995,0.65179,1.32331,0.4401,1.22683,0.0008714,0.0008714,0.0008714
116,446.266,0.83135,0.38083,0.92601,0.99862,1,0.995,0.63862,1.34111,0.44771,1.24734,0.0008615,0.0008615,0.0008615
117,450.103,0.82517,0.38714,0.93127,0.99818,1,0.995,0.65656,1.26285,0.42673,1.16947,0.0008516,0.0008516,0.0008516
118,453.556,0.79347,0.37105,0.91228,0.99833,1,0.995,0.67293,1.33436,0.4521,1.23167,0.0008417,0.0008417,0.0008417
119,457.123,0.79816,0.3721,0.92135,0.99865,1,0.995,0.66097,1.32552,0.45133,1.20025,0.0008318,0.0008318,0.0008318
120,460.332,0.80737,0.37957,0.92799,0.99859,1,0.995,0.64709,1.34604,0.45369,1.22665,0.0008219,0.0008219,0.0008219
121,463.601,0.81265,0.38205,0.9096,0.99859,1,0.995,0.63725,1.35865,0.44369,1.24419,0.000812,0.000812,0.000812
122,467.151,0.79872,0.3779,0.91662,0.99854,1,0.995,0.63575,1.3818,0.45949,1.29029,0.0008021,0.0008021,0.0008021
123,470.649,0.78372,0.37706,0.91741,0.99822,1,0.995,0.66142,1.31379,0.43398,1.22648,0.0007922,0.0007922,0.0007922
124,474.174,0.78459,0.36564,0.91184,0.99844,1,0.995,0.6572,1.36778,0.45892,1.22686,0.0007823,0.0007823,0.0007823
125,477.8,0.78668,0.3736,0.90872,0.99863,1,0.995,0.65535,1.31271,0.42872,1.19105,0.0007724,0.0007724,0.0007724
126,480.798,0.80158,0.37411,0.92241,0.99854,1,0.995,0.64343,1.37469,0.45585,1.2289,0.0007625,0.0007625,0.0007625
127,484.441,0.78286,0.37107,0.91752,0.99864,1,0.995,0.66164,1.35496,0.44805,1.23215,0.0007526,0.0007526,0.0007526
128,488.129,0.80749,0.37408,0.92104,0.99863,1,0.995,0.64871,1.35487,0.44669,1.25476,0.0007427,0.0007427,0.0007427
129,491.854,0.79614,0.36686,0.91407,0.9986,1,0.995,0.6564,1.36762,0.44448,1.2854,0.0007328,0.0007328,0.0007328
130,496.139,0.78021,0.37086,0.91029,0.99845,1,0.995,0.66184,1.34952,0.42642,1.25553,0.0007229,0.0007229,0.0007229
131,500.521,0.75221,0.36323,0.90804,0.99859,1,0.995,0.65755,1.32197,0.42933,1.25026,0.000713,0.000713,0.000713
132,504.481,0.75862,0.3625,0.91384,0.99855,1,0.995,0.6737,1.25956,0.41089,1.20396,0.0007031,0.0007031,0.0007031
133,508.062,0.77362,0.36316,0.91102,0.99855,1,0.995,0.66894,1.27679,0.42603,1.20553,0.0006932,0.0006932,0.0006932
134,512.189,0.7735,0.36616,0.91115,0.99851,1,0.995,0.68765,1.25916,0.42212,1.19174,0.0006833,0.0006833,0.0006833
135,516.006,0.75219,0.35854,0.90888,0.99761,1,0.995,0.66236,1.31243,0.45602,1.23776,0.0006734,0.0006734,0.0006734
136,519.877,0.72581,0.35357,0.89375,0.99855,1,0.995,0.66374,1.32308,0.44123,1.23404,0.0006635,0.0006635,0.0006635
137,523.715,0.73723,0.35705,0.90241,0.99866,1,0.995,0.68486,1.2729,0.43684,1.18578,0.0006536,0.0006536,0.0006536
138,527.57,0.75595,0.36255,0.90706,0.99882,1,0.995,0.64995,1.34184,0.44782,1.24826,0.0006437,0.0006437,0.0006437
139,531.018,0.73671,0.35808,0.90205,0.99865,1,0.995,0.65369,1.28422,0.43482,1.22362,0.0006338,0.0006338,0.0006338
140,534.997,0.74501,0.35344,0.90248,0.99601,1,0.995,0.63142,1.36021,0.43835,1.26842,0.0006239,0.0006239,0.0006239
141,538.467,0.73191,0.35367,0.90799,0.99846,1,0.995,0.66937,1.2674,0.42004,1.19388,0.000614,0.000614,0.000614
142,541.999,0.70756,0.34641,0.89923,0.99835,1,0.995,0.64214,1.33758,0.4472,1.26708,0.0006041,0.0006041,0.0006041
143,545.573,0.72241,0.34683,0.89747,0.99816,1,0.995,0.66732,1.30624,0.43265,1.25036,0.0005942,0.0005942,0.0005942
144,549.461,0.73399,0.35362,0.89774,0.99869,1,0.995,0.66108,1.32131,0.4348,1.26199,0.0005843,0.0005843,0.0005843
145,553.732,0.73314,0.34868,0.90862,0.99859,1,0.995,0.66919,1.335,0.43684,1.27279,0.0005744,0.0005744,0.0005744
146,557.548,0.72273,0.3467,0.8931,0.99806,1,0.995,0.66769,1.32988,0.44457,1.28156,0.0005645,0.0005645,0.0005645
147,561.001,0.71292,0.34226,0.89376,0.99867,1,0.995,0.65888,1.32143,0.42483,1.27648,0.0005546,0.0005546,0.0005546
148,564.755,0.71739,0.33978,0.89026,0.99882,1,0.995,0.64107,1.33055,0.43888,1.29924,0.0005447,0.0005447,0.0005447
149,569.005,0.71699,0.3395,0.89565,0.99874,1,0.995,0.65278,1.3531,0.42955,1.27722,0.0005348,0.0005348,0.0005348
150,573.36,0.688,0.33291,0.88242,0.99869,1,0.995,0.65206,1.35712,0.44463,1.28587,0.0005249,0.0005249,0.0005249
151,577.576,0.7099,0.34404,0.8936,0.99864,1,0.995,0.66767,1.29911,0.43184,1.23737,0.000515,0.000515,0.000515
152,581.81,0.71103,0.34063,0.89188,0.99852,1,0.995,0.65078,1.35439,0.44023,1.29735,0.0005051,0.0005051,0.0005051
153,586.054,0.7036,0.33676,0.88701,0.97718,1,0.99457,0.68779,1.24601,0.43229,1.20395,0.0004952,0.0004952,0.0004952
154,590.225,0.70669,0.34002,0.89441,0.99852,1,0.995,0.65833,1.31631,0.42895,1.27161,0.0004853,0.0004853,0.0004853
155,594.432,0.6877,0.33187,0.88736,0.99842,1,0.995,0.64661,1.35383,0.43803,1.30067,0.0004754,0.0004754,0.0004754
156,598.07,0.66342,0.32473,0.87412,0.99724,1,0.995,0.65763,1.33087,0.44805,1.27644,0.0004655,0.0004655,0.0004655
157,601.696,0.65955,0.3269,0.88502,0.99807,1,0.995,0.65235,1.34075,0.43517,1.30556,0.0004556,0.0004556,0.0004556
158,605.443,0.69712,0.33795,0.88565,0.997,1,0.995,0.65087,1.34068,0.43738,1.31025,0.0004457,0.0004457,0.0004457
159,609.066,0.69984,0.34161,0.88318,0.99544,1,0.995,0.66128,1.33537,0.45626,1.29238,0.0004358,0.0004358,0.0004358
160,612.991,0.68212,0.33241,0.89172,0.99856,1,0.995,0.65274,1.35359,0.44173,1.29715,0.0004259,0.0004259,0.0004259
